datetime,wind_speed,rotor_speed,generator_speed,gear_ratio_calc,power_output,operating_regime,pitch_reliable,cp_estimated,generator_temperature,blade_pitch_deg,supply_voltage,relative_wind_direction,yaw_offset,turbine_status
2025-01-15 06:20:53.000+05:30,3.79,40.53,491.37,12.12361213915618,1.2,below_rated,True,0.2753519910259383,16.28,8.64,27.9,-23,0,10
2025-01-15 06:20:54.000+05:30,3.85,41.48,502.02,12.102700096432017,1.14,below_rated,True,0.2495440779129938,15.93,8.85,27.9,11,0,10
2025-01-15 06:20:55.000+05:30,3.66,40.12,488.41,12.173728813559324,1.27,below_rated,True,0.3235825325787554,16.22,9.41,27.9,3,0,10
2025-01-15 06:20:56.000+05:30,3.87,42.96,517.79,12.052839851024208,1.35,below_rated,True,0.29095476791974034,15.48,9.59,27.9,-13,0,10
2025-01-15 06:20:57.000+05:30,4.0,44.97,540.46,12.01823437847454,1.47,below_rated,True,0.28692075552892615,15.04,10.34,27.9,1,0,10
2025-01-15 06:20:58.000+05:30,4.23,47.25,570.88,12.082116402116402,1.83,below_rated,True,0.3020331364625227,14.95,9.28,27.9,-27,0,10
2025-01-15 06:20:59.000+05:30,4.15,45.28,544.88,12.03356890459364,1.62,below_rated,True,0.2831361545921659,15.42,10.27,27.9,21,0,10
2025-01-15 06:21:00.000+05:30,3.93,46.5,559.44,12.030967741935486,1.44,below_rated,True,0.29635308050708364,15.09,11.06,27.9,20,0,10
2025-01-15 06:21:01.000+05:30,3.94,44.26,530.82,11.993221870763671,1.14,below_rated,True,0.232830993256176,14.51,10.93,27.9,29,0,10
2025-01-15 06:21:02.000+05:30,4.05,46.42,563.12,12.130978026712624,1.56,below_rated,True,0.2933486768762639,13.67,11.36,27.9,27,0,10
2025-01-15 06:21:03.000+05:30,4.14,46.52,556.22,11.956577815993121,1.6,below_rated,True,0.28167192658946705,14.01,11.8,27.9,16,0,10
2025-01-15 06:21:04.000+05:30,4.07,44.77,534.36,11.93567120839848,1.42,below_rated,True,0.2631053757841509,14.54,11.82,27.9,-15,0,10
2025-01-15 06:21:05.000+05:30,3.87,42.87,517.23,12.065080475857243,1.25,below_rated,True,0.2694025628886485,14.7,11.88,27.9,22,0,10
2025-01-15 06:21:06.000+05:30,3.74,39.4,478.96,12.156345177664974,1.09,below_rated,True,0.26027730205501987,14.11,12.26,27.9,-10,0,10
2025-01-15 06:21:07.000+05:30,3.61,39.72,471.54,11.871601208459216,0.9,below_rated,True,0.2389711693619995,14.03,11.98,27.9,-2,0,10
2025-01-15 06:21:08.000+05:30,3.73,40.97,491.4,11.994142055162314,1.05,below_rated,True,0.25274781431956406,14.15,11.54,27.9,-11,0,10
2025-01-15 06:21:09.000+05:30,3.67,41.15,496.52,12.06609963547995,1.03,below_rated,True,0.2602936880889923,14.44,11.98,27.9,-13,0,10
2025-01-15 06:21:10.000+05:30,3.89,41.38,498.96,12.057999033349443,1.35,below_rated,True,0.286490067351047,14.29,12.11,27.9,-3,0,10
2025-01-15 06:21:11.000+05:30,4.03,44.67,535.19,11.980971569285876,1.58,below_rated,True,0.3015550137111508,14.62,11.71,27.9,29,0,10
2025-01-15 06:21:12.000+05:30,3.92,41.25,499.0,12.096969696969698,1.18,below_rated,True,0.24470813731191882,14.42,11.9,27.9,-3,0,10
2025-01-15 06:21:13.000+05:30,3.95,43.96,534.06,12.148771610555048,1.61,below_rated,True,0.32633164797536385,14.14,11.9,27.9,4,0,10
2025-01-15 06:21:14.000+05:30,4.04,42.44,507.74,11.963713477851085,1.48,below_rated,True,0.2803768970458852,14.21,12.11,27.9,16,0,10
2025-01-15 06:21:15.000+05:30,3.83,41.97,506.49,12.067905646890637,1.42,below_rated,True,0.3157305655123405,14.07,11.81,27.9,-30,0,10
2025-01-15 06:21:16.000+05:30,3.98,43.02,514.66,11.963272896327288,1.33,below_rated,True,0.263528160017355,14.78,12.14,27.9,-15,0,10
2025-01-15 06:21:17.000+05:30,4.18,46.87,556.94,11.882654149775979,1.88,below_rated,True,0.32155377235468685,14.58,12.36,27.9,-29,0,10
2025-01-15 06:21:18.000+05:30,4.23,48.27,583.24,12.0828672053035,1.99,below_rated,True,0.3284404052242733,14.2,12.71,27.9,0,0,10
2025-01-15 06:21:19.000+05:30,4.14,46.04,556.0,12.076455256298871,1.54,below_rated,True,0.27110922934236203,14.89,12.72,27.9,3,0,10
2025-01-15 06:21:20.000+05:30,3.89,42.7,512.69,12.006791569086651,1.35,below_rated,True,0.286490067351047,14.46,12.7,27.9,1,0,10
2025-01-15 06:21:21.000+05:30,3.44,39.4,474.04,12.031472081218276,0.73,below_rated,True,0.2240124404569564,13.91,12.68,27.9,27,0,10
2025-01-15 06:21:22.000+05:30,3.22,37.19,443.42,11.923097606883571,0.38,below_rated,True,0.1421806798538887,13.71,12.59,27.9,3,0,10
2025-01-15 06:21:23.000+05:30,3.19,34.55,415.08,12.013892908827787,0.4,below_rated,True,0.15392619969629115,13.22,13.57,27.9,17,0,10
2025-01-15 06:21:24.000+05:30,3.14,34.54,417.14,12.077012159814707,0.55,below_rated,True,0.2219209742265308,12.88,13.07,27.9,-24,0,10
2025-01-15 06:21:25.000+05:30,3.07,30.75,363.05,11.80650406504065,0.49,below_rated,True,0.21154636078359706,12.43,12.61,27.9,13,0,10
2025-01-15 06:21:26.000+05:30,3.0,29.81,355.09,11.911774572291177,0.3,below_rated,True,0.13879764439796882,12.5,12.97,27.9,7,0,10
2025-01-15 06:21:27.000+05:30,3.0,31.84,375.76,11.801507537688442,0.43,below_rated,True,0.1989432903037553,12.44,12.56,27.9,-30,0,10
2025-01-15 06:21:28.000+05:30,3.0,32.04,386.1,12.05056179775281,0.53,below_rated,True,0.2452091717697449,12.2,12.57,27.9,12,0,10
2025-01-15 06:21:29.000+05:30,3.15,34.98,419.11,11.981417953116068,0.46,below_rated,True,0.183844556521803,12.16,12.95,27.9,1,0,10
2025-01-15 06:21:30.000+05:30,3.09,33.86,407.57,12.036916715888955,0.39,below_rated,True,0.16512535859126704,12.38,13.45,27.9,-12,0,10
2025-01-15 06:21:31.000+05:30,3.0,32.38,394.39,12.180049413218034,0.25,below_rated,True,0.11566470366497401,12.59,14.0,27.9,-3,0,10
2025-01-15 06:21:32.000+05:30,3.0,33.21,403.12,12.138512496236073,0.15,below_rated,True,0.06939882219898441,12.94,13.9,27.9,10,0,10
2025-01-15 06:21:33.000+05:30,3.1,32.16,390.73,12.149564676616917,0.3,below_rated,True,0.12579424654241741,12.93,14.0,27.9,26,0,10
2025-01-15 06:21:34.000+05:30,3.01,32.6,390.73,11.98558282208589,0.45,below_rated,True,0.2061283049693788,13.13,14.0,27.9,-11,0,10
2025-01-15 06:21:35.000+05:30,3.13,33.56,406.23,12.104588796185935,0.66,below_rated,True,0.26886577824495206,13.08,14.0,27.9,3,0,10
2025-01-15 06:21:36.000+05:30,3.01,35.15,421.36,11.987482219061167,0.17,below_rated,True,0.077870692988432,12.93,14.0,27.9,-4,0,10
2025-01-15 06:21:37.000+05:30,3.0,32.69,393.77,12.045579687977975,0.26,below_rated,True,0.12029129181157297,13.26,14.0,27.9,20,0,10
2025-01-15 06:21:38.000+05:30,3.01,34.27,415.35,12.119929967901955,0.21,below_rated,True,0.09619320898571011,12.91,14.0,27.9,18,0,10
2025-01-15 06:21:39.000+05:30,3.0,31.41,378.46,12.049028971665074,0.14,below_rated,True,0.06477223405238544,12.77,13.73,27.9,-13,0,10
2025-01-15 06:21:40.000+05:30,3.1,33.67,406.59,12.075735075735075,0.36,below_rated,True,0.1509530958509009,13.02,13.1,27.9,-9,0,10
2025-01-15 06:21:41.000+05:30,3.05,32.48,390.07,12.00954433497537,0.13,below_rated,True,0.05723588985708002,12.31,12.58,27.9,1,0,10
2025-01-15 06:21:42.000+05:30,3.26,35.1,421.25,12.0014245014245,0.36,below_rated,True,0.12979988436446963,11.72,13.38,27.9,29,0,10
2025-01-15 06:21:43.000+05:30,3.26,35.05,426.04,12.155206847360915,0.53,below_rated,True,0.19109427420324696,11.75,13.29,27.9,-17,0,10
2025-01-15 06:21:44.000+05:30,3.29,34.53,415.62,12.036490008688098,0.67,below_rated,True,0.23502372961555867,11.54,13.36,27.9,0,0,10
2025-01-15 06:21:45.000+05:30,3.26,34.11,412.67,12.098211668132514,0.33,below_rated,True,0.11898322733409716,11.76,13.7,27.9,-3,0,10
2025-01-15 06:21:46.000+05:30,3.28,37.46,454.86,12.142552055525895,0.56,below_rated,True,0.1982399141107218,12.13,13.78,27.9,14,0,10
2025-01-15 06:21:47.000+05:30,3.23,37.52,455.12,12.13006396588486,0.46,below_rated,True,0.17051982162987517,11.81,13.6,27.8,14,0,10
2025-01-15 06:21:48.000+05:30,3.28,36.26,434.94,11.99503585217871,0.54,below_rated,True,0.19115991717819603,11.91,13.07,27.9,-6,0,10
2025-01-15 06:21:49.000+05:30,3.29,33.51,402.85,12.021784541927785,0.53,below_rated,True,0.18591429357648673,12.62,12.42,27.8,-1,0,10
2025-01-15 06:21:50.000+05:30,3.41,38.24,460.46,12.041317991631798,0.39,below_rated,True,0.12286440308425442,12.46,12.05,27.8,-17,0,10
2025-01-15 06:21:51.000+05:30,3.6,39.78,477.34,11.99949723479135,0.79,below_rated,True,0.2115164719799293,12.31,11.91,27.8,15,0,10
2025-01-15 06:21:52.000+05:30,3.66,40.48,483.06,11.933300395256918,1.02,below_rated,True,0.25988518364592955,12.21,11.69,27.8,23,0,10
2025-01-15 06:21:53.000+05:30,3.54,39.13,465.06,11.884998722208024,0.67,below_rated,True,0.18866425353987645,12.2,10.97,27.8,-22,0,10
2025-01-15 06:21:54.000+05:30,3.48,36.31,435.19,11.985403470118424,0.78,below_rated,True,0.23119661747785816,12.0,10.34,27.8,-29,0,10
2025-01-15 06:21:55.000+05:30,3.4,37.68,456.78,12.122611464968152,0.61,below_rated,True,0.19387315991879933,11.98,10.54,27.7,21,0,10
2025-01-15 06:21:56.000+05:30,3.64,42.24,512.32,12.128787878787879,0.93,below_rated,True,0.2408814754206552,11.58,10.09,27.7,-4,0,10
2025-01-15 06:21:57.000+05:30,3.61,39.94,480.85,12.039308963445169,0.75,below_rated,True,0.19914264113499958,11.16,10.09,27.7,-29,0,10
2025-01-15 06:21:58.000+05:30,3.73,40.33,482.85,11.972477064220184,1.26,below_rated,True,0.3032973771834769,11.19,9.89,27.7,-18,0,10
2025-01-15 06:21:59.000+05:30,3.89,41.62,500.9,12.03507928880346,1.14,below_rated,True,0.24192494576310636,10.57,9.74,27.7,-25,0,10
2025-01-15 06:22:00.000+05:30,3.71,40.09,480.92,11.996008979795459,1.16,below_rated,True,0.28376633128335566,9.91,9.39,27.7,-7,0,10
2025-01-15 06:22:01.000+05:30,3.52,37.47,447.97,11.955431011475849,0.46,below_rated,True,0.13175115957799596,9.83,9.69,27.7,-18,0,10
2025-01-15 06:22:02.000+05:30,3.61,38.17,459.98,12.050825255436207,0.78,below_rated,True,0.20710834678039955,9.55,9.12,27.7,-22,0,10
2025-01-15 06:22:03.000+05:30,3.46,35.72,428.62,11.999440089585667,0.7,below_rated,True,0.21110297253287585,9.43,8.41,27.7,1,0,10
2025-01-15 06:22:04.000+05:30,3.49,37.63,454.95,12.090087695987243,1.08,below_rated,True,0.3173745364840038,9.24,9.08,27.7,-14,0,10
2025-01-15 06:22:05.000+05:30,3.57,38.5,462.61,12.015844155844157,1.05,below_rated,True,0.2882765100461683,9.39,9.28,27.7,9,0,10
2025-01-15 06:22:06.000+05:30,3.42,39.66,479.06,12.079172970247102,0.83,below_rated,True,0.2591936629406307,9.74,9.28,27.8,28,0,10
2025-01-15 06:22:07.000+05:30,3.4,37.57,454.29,12.091828586638275,0.97,below_rated,True,0.3082901067561235,10.07,9.8,27.8,22,0,10
2025-01-15 06:22:08.000+05:30,3.37,35.29,419.59,11.889770473221876,0.64,below_rated,True,0.20888866597401556,10.23,8.67,27.7,30,0,10
2025-01-15 06:22:09.000+05:30,3.29,33.66,404.66,12.021984551396319,0.61,below_rated,True,0.21397682845595642,9.69,9.13,27.8,29,0,10
2025-01-15 06:22:10.000+05:30,3.45,38.94,468.04,12.019517205957886,0.77,below_rated,True,0.23423837415180065,9.77,9.44,27.8,2,0,10
2025-01-15 06:22:11.000+05:30,3.59,39.68,479.25,12.077872983870968,0.81,below_rated,True,0.21868866738293696,9.91,8.57,27.8,20,0,10
2025-01-15 06:22:12.000+05:30,3.66,41.52,496.4,11.955684007707127,0.96,below_rated,True,0.24459781990205132,9.5,8.0,27.7,-27,0,10
2025-01-15 06:22:13.000+05:30,3.76,42.75,513.34,12.00795321637427,1.08,below_rated,True,0.2537960307800477,10.01,8.55,27.8,27,0,10
2025-01-15 06:22:14.000+05:30,3.69,39.9,480.84,12.051127819548872,1.04,below_rated,True,0.2585704229513941,10.6,8.79,27.7,-16,0,10
2025-01-15 06:22:15.000+05:30,3.82,40.06,487.48,12.168746879680478,1.27,below_rated,True,0.2846021897271031,10.9,9.01,27.7,-27,0,10
2025-01-15 06:22:16.000+05:30,3.89,42.74,515.4,12.05896116050538,1.17,below_rated,True,0.24829139170424072,11.41,9.13,27.7,-15,0,10
2025-01-15 06:22:17.000+05:30,3.89,43.85,527.35,12.026225769669328,1.25,below_rated,True,0.26526858088059907,11.71,8.54,27.7,15,0,10
2025-01-15 06:22:18.000+05:30,3.88,43.31,520.36,12.014777187716462,1.2,below_rated,True,0.25663192065676577,10.86,8.08,27.7,19,0,10
2025-01-15 06:22:19.000+05:30,3.78,44.52,534.48,12.005390835579515,1.31,below_rated,True,0.3029845625044811,11.23,8.12,27.7,-4,0,10
2025-01-15 06:22:20.000+05:30,3.72,40.54,490.06,12.08830784410459,1.33,below_rated,True,0.3227360106122978,12.09,7.44,27.7,-16,0,10
2025-01-15 06:22:21.000+05:30,3.9,44.35,534.21,12.04532130777903,1.28,below_rated,True,0.26955087972902453,12.16,8.02,27.7,18,0,10
2025-01-15 06:22:22.000+05:30,3.83,41.51,499.79,12.040231269573598,1.18,below_rated,True,0.2623676530313816,12.53,8.09,27.7,22,0,10
2025-01-15 06:22:23.000+05:30,3.82,40.61,491.87,12.112041369120906,1.21,below_rated,True,0.2711564169840904,12.27,8.39,27.7,-6,0,10
2025-01-15 06:22:24.000+05:30,3.88,43.68,526.79,12.060210622710622,1.15,below_rated,True,0.24593892396273387,12.17,8.88,27.8,-29,0,10
2025-01-15 06:22:25.000+05:30,3.75,43.42,522.4,12.03132197144173,1.34,below_rated,True,0.3174209595618614,12.22,8.39,27.8,16,0,10
2025-01-15 06:22:26.000+05:30,3.82,39.66,479.67,12.094553706505296,1.2,below_rated,True,0.2689154548602549,12.1,7.93,27.7,-24,0,10
2025-01-15 06:22:27.000+05:30,3.7,40.01,485.41,12.13221694576356,1.02,below_rated,True,0.25154726779723874,11.54,8.3,27.7,19,0,10
2025-01-15 06:22:28.000+05:30,3.61,37.73,457.63,12.129075006626028,0.99,below_rated,True,0.2628682862981994,11.45,8.27,27.7,-30,0,10
2025-01-15 06:22:29.000+05:30,3.84,47.42,571.23,12.046183045128638,1.1,below_rated,True,0.24267420584005625,11.38,7.99,27.7,-13,0,10
2025-01-15 06:22:30.000+05:30,3.69,40.99,488.11,11.908026347889729,0.96,below_rated,True,0.23868039041667147,11.26,8.55,27.7,6,0,10
2025-01-15 06:22:31.000+05:30,3.45,36.48,439.58,12.049890350877194,0.73,below_rated,True,0.2220701469231357,11.57,8.86,27.7,10,0,10
2025-01-15 06:22:32.000+05:30,3.51,41.75,505.25,12.10179640718563,0.76,below_rated,True,0.2195416115762803,12.05,8.57,27.7,-10,0,10
2025-01-15 06:22:33.000+05:30,3.47,40.57,488.24,12.034508257333005,0.92,below_rated,True,0.27505782718884947,12.04,8.52,27.7,25,0,10
2025-01-15 06:22:34.000+05:30,3.43,37.87,456.49,12.054132558753633,0.58,below_rated,True,0.17954372796399515,11.25,8.42,27.7,7,0,10
2025-01-15 06:22:35.000+05:30,3.6,43.1,527.05,12.228538283062644,0.88,below_rated,True,0.23561328524346553,11.98,8.59,27.7,24,0,10
2025-01-15 06:22:36.000+05:30,3.46,36.75,440.8,11.994557823129252,0.88,below_rated,True,0.26538659404132964,12.13,9.22,27.7,2,0,10
2025-01-15 06:22:37.000+05:30,3.51,37.18,447.15,12.02662721893491,0.74,below_rated,True,0.21376420074532557,11.78,8.37,27.7,-29,0,10
2025-01-15 06:22:38.000+05:30,3.38,36.27,439.39,12.114419630548662,0.56,below_rated,True,0.18116009142006728,11.34,9.15,27.7,-12,0,10
2025-01-15 06:22:39.000+05:30,3.32,37.35,450.22,12.054082998661313,0.57,below_rated,True,0.19457418031145668,10.74,10.26,27.7,2,0,10
2025-01-15 06:22:40.000+05:30,3.27,36.31,432.53,11.912145414486366,0.68,below_rated,True,0.2429350956378037,10.59,9.46,27.7,7,0,10
2025-01-15 06:22:41.000+05:30,3.32,39.92,481.67,12.065881763527054,0.62,below_rated,True,0.21164209086509325,10.82,8.17,27.7,2,0,10
2025-01-15 06:22:42.000+05:30,3.53,38.46,459.37,11.944097763910555,1.04,below_rated,True,0.2953478597915442,11.41,8.16,27.8,21,0,10
2025-01-15 06:22:43.000+05:30,3.58,38.99,468.73,12.021800461656834,1.17,below_rated,True,0.31853810112850595,11.37,7.63,27.8,-15,0,10
2025-01-15 06:22:44.000+05:30,3.71,40.75,493.26,12.104539877300613,1.27,below_rated,True,0.3106752075257428,11.33,6.32,27.8,-2,0,10
2025-01-15 06:22:45.000+05:30,3.4,38.32,454.75,11.867171189979123,0.66,below_rated,True,0.20976440253509435,10.99,6.02,27.7,-2,0,10
2025-01-15 06:22:46.000+05:30,3.43,39.59,468.93,11.844657741854002,0.8,below_rated,True,0.2476465213296485,10.85,5.66,27.7,28,0,10
2025-01-15 06:22:47.000+05:30,3.54,39.6,476.16,12.024242424242425,0.95,below_rated,True,0.2675090162132577,11.23,5.91,27.7,-21,0,10
2025-01-15 06:22:48.000+05:30,3.35,37.11,440.49,11.869846402586905,0.64,below_rated,True,0.2126523360206675,11.14,5.59,27.7,-23,0,10
2025-01-15 06:22:49.000+05:30,3.47,36.38,442.86,12.173172072567343,0.93,below_rated,True,0.2780475861800326,11.19,5.45,27.7,-20,0,10
2025-01-15 06:22:50.000+05:30,3.55,41.14,490.3,11.917841516771999,0.96,below_rated,True,0.26804689380286173,11.0,5.44,27.7,-5,0,10
2025-01-15 06:22:51.000+05:30,3.45,39.05,471.38,12.071190781049937,0.6,below_rated,True,0.18252340842997455,10.82,5.31,27.7,16,0,10
2025-01-15 06:22:52.000+05:30,3.68,39.3,475.78,12.106361323155216,0.87,below_rated,True,0.21807224853617874,11.06,5.54,27.7,23,0,10
2025-01-15 06:22:53.000+05:30,3.78,39.06,469.68,12.024577572964668,0.94,below_rated,True,0.21740877004138337,11.27,5.29,27.6,-21,0,10
2025-01-15 06:22:54.000+05:30,3.94,41.63,504.45,12.117463367763632,1.26,below_rated,True,0.2573395188620893,11.61,4.88,27.6,2,0,10
2025-01-15 06:22:55.000+05:30,3.82,40.74,489.56,12.016691212567501,1.2,below_rated,True,0.2689154548602549,11.19,4.94,27.6,2,0,10
2025-01-15 06:22:56.000+05:30,3.91,42.2,510.42,12.095260663507108,1.37,below_rated,True,0.28629574928017326,11.46,4.5,27.7,22,0,10
2025-01-15 06:22:57.000+05:30,3.81,40.06,481.17,12.011233150274588,1.48,below_rated,True,0.33428076961029557,11.42,4.44,27.7,-20,0,10
2025-01-15 06:22:58.000+05:30,3.89,39.7,480.33,12.098992443324935,1.22,below_rated,True,0.2589021349394647,12.29,4.71,27.7,8,0,10
2025-01-15 06:22:59.000+05:30,3.55,38.17,461.13,12.08095362850406,1.12,below_rated,True,0.3127213761033387,12.28,4.57,27.7,27,0,10
2025-01-15 06:23:00.000+05:30,3.86,41.25,496.22,12.029575757575758,0.97,below_rated,True,0.21068539232514566,12.29,4.83,27.7,-7,0,10
2025-01-15 06:23:01.000+05:30,4.2,44.88,534.79,11.915998217468804,1.78,below_rated,True,0.3001212427458509,12.35,4.1,27.7,15,0,10
2025-01-15 06:23:02.000+05:30,4.27,48.0,575.63,11.992291666666667,2.01,below_rated,True,0.32250543455015385,12.6,3.97,27.7,-13,0,10
2025-01-15 06:23:03.000+05:30,4.19,46.33,559.17,12.069285560112238,1.57,below_rated,True,0.26661353212662575,12.44,3.85,27.7,-13,0,10
2025-01-15 06:23:04.000+05:30,3.96,43.03,516.99,12.01464094817569,1.29,below_rated,True,0.2594948585855394,11.71,4.09,27.7,-28,0,10
2025-01-15 06:23:05.000+05:30,4.1,43.58,527.11,12.095227168425884,1.45,below_rated,True,0.2628094861353569,11.86,4.21,27.7,10,0,10
2025-01-15 06:23:06.000+05:30,4.02,41.38,495.1,11.964717254712422,1.53,below_rated,True,0.29419675393484285,12.19,3.94,27.7,0,0,10
2025-01-15 06:23:07.000+05:30,4.25,45.21,546.24,12.082282680822827,2.19,below_rated,True,0.35637065041598565,13.09,3.89,27.7,17,0,10
2025-01-15 06:23:08.000+05:30,4.28,44.75,539.08,12.046480446927376,1.96,below_rated,True,0.31228373809890875,13.08,4.41,27.7,14,0,10
2025-01-15 06:23:09.000+05:30,4.43,47.33,565.45,11.946968096344815,2.28,below_rated,True,0.32760330415064565,13.38,3.8,27.7,-16,0,10
2025-01-15 06:23:10.000+05:30,4.59,48.0,578.23,12.046458333333334,2.43,below_rated,True,0.3139010887169388,13.27,3.27,27.7,-12,0,10
2025-01-15 06:23:11.000+05:30,4.63,48.86,586.41,12.001841997544004,3.07,below_rated,True,0.3863847769239182,13.3,3.89,27.7,-23,0,10
2025-01-15 06:23:12.000+05:30,4.79,51.66,619.61,11.993999225706544,3.01,below_rated,True,0.34212480300250975,13.7,5.01,27.7,26,0,10
2025-01-15 06:23:13.000+05:30,4.82,52.8,635.96,12.044696969696972,3.26,below_rated,True,0.3636646523549066,13.2,4.49,27.7,20,0,10
2025-01-15 06:23:14.000+05:30,4.66,49.93,605.24,12.121770478670138,2.52,below_rated,True,0.31107663735122365,13.76,4.84,27.7,-3,0,10
2025-01-15 06:23:15.000+05:30,4.86,55.48,664.99,11.986121124729634,3.46,below_rated,True,0.37652333436901747,13.96,4.75,27.7,6,0,10
2025-01-15 06:23:16.000+05:30,4.99,54.64,656.46,12.014275256222549,3.76,below_rated,True,0.3780165490339286,14.23,4.31,27.7,-22,0,10
2025-01-15 06:23:17.000+05:30,4.97,51.65,625.78,12.115779283639883,3.64,below_rated,True,0.37038792723609726,15.13,4.16,27.7,5,0,10
2025-01-15 06:23:18.000+05:30,5.01,55.24,668.71,12.105539464156408,3.91,below_rated,True,0.38840801640725725,15.41,4.22,27.7,-5,0,10
2025-01-15 06:23:19.000+05:30,4.93,50.75,610.0,12.019704433497537,3.5,below_rated,True,0.36488153942864465,15.57,4.57,27.6,-28,0,10
2025-01-15 06:23:20.000+05:30,5.07,53.68,645.67,12.028129657228018,3.8,below_rated,True,0.36423722084457966,15.77,3.87,27.6,-12,0,10
2025-01-15 06:23:21.000+05:30,5.18,55.42,667.04,12.036088054853842,4.15,below_rated,True,0.37297817747046713,16.25,3.93,27.6,-22,0,10
2025-01-15 06:23:22.000+05:30,5.3,58.32,701.2,12.023319615912209,4.2,below_rated,True,0.3524084283162088,16.57,3.0,27.6,16,0,10
2025-01-15 06:23:23.000+05:30,5.32,56.28,680.45,12.09044065387349,4.68,below_rated,True,0.3882715426111772,17.05,3.33,27.6,8,0,10
2025-01-15 06:23:24.000+05:30,5.48,57.68,696.68,12.078363384188625,4.93,below_rated,True,0.37422245955836975,17.89,2.65,27.6,-24,0,10
2025-01-15 06:23:25.000+05:30,5.7,62.48,758.78,12.144366197183098,5.92,below_rated,True,0.39932062731981105,18.05,2.24,27.6,28,0,10
2025-01-15 06:23:26.000+05:30,5.65,58.19,706.99,12.149682075958069,5.47,below_rated,True,0.37884938612871205,17.61,1.67,27.6,18,0,10
2025-01-15 06:23:27.000+05:30,5.63,65.49,786.76,12.01343716597954,5.52,below_rated,True,0.38640122819699907,17.79,1.89,27.6,11,0,10
2025-01-15 06:23:28.000+05:30,5.6,60.7,729.9,12.02471169686985,5.26,below_rated,True,0.3741504467588286,18.15,2.15,27.6,30,0,10
2025-01-15 06:23:29.000+05:30,5.61,62.82,751.59,11.964183381088827,5.42,below_rated,True,0.3834734562387245,18.37,2.59,27.6,19,0,10
2025-01-15 06:23:30.000+05:30,5.45,59.36,709.0,11.944070080862534,5.11,below_rated,True,0.39432653111938554,18.9,2.61,27.6,8,0,10
2025-01-15 06:23:31.000+05:30,5.46,57.28,690.72,12.058659217877095,4.73,below_rated,True,0.36300099681073655,18.99,2.3,27.6,-10,0,10
2025-01-15 06:23:32.000+05:30,5.29,55.49,666.42,12.009731483150116,4.37,below_rated,True,0.36875594094430125,18.38,2.44,27.6,-3,0,10
2025-01-15 06:23:33.000+05:30,5.15,55.41,667.11,12.03952355170547,3.92,below_rated,True,0.35849985545230145,17.63,2.45,27.6,-28,0,10
2025-01-15 06:23:34.000+05:30,5.29,56.45,677.07,11.994154118689107,4.58,below_rated,True,0.38647647815215097,18.56,2.07,27.6,-4,0,10
2025-01-15 06:23:35.000+05:30,5.36,59.04,714.8,12.107046070460704,4.5,below_rated,True,0.365041928136064,18.33,1.68,27.6,-7,0,10
2025-01-15 06:23:36.000+05:30,5.28,57.07,691.54,12.117399684597862,4.48,below_rated,True,0.38019014164858095,17.73,1.57,27.6,-7,0,10
2025-01-15 06:23:37.000+05:30,5.26,58.3,706.25,12.114065180102916,4.21,below_rated,True,0.36136781383024663,18.13,0.42,27.6,3,0,10
2025-01-15 06:23:38.000+05:30,5.23,56.7,684.36,12.06984126984127,3.75,below_rated,True,0.32745438168705654,18.52,0.0,27.5,-30,0,10
2025-01-15 06:23:39.000+05:30,5.32,56.31,677.46,12.030900372935536,4.52,below_rated,True,0.37499730183814545,18.59,0.0,27.6,-8,0,10
2025-01-15 06:23:40.000+05:30,5.11,55.7,671.08,12.048114901256733,3.94,below_rated,True,0.3688570821338545,19.06,0.0,27.6,28,0,10
2025-01-15 06:23:41.000+05:30,4.97,56.22,675.04,12.007114905727498,3.57,below_rated,True,0.3632650824815569,18.61,0.0,27.6,-26,0,10
2025-01-15 06:23:42.000+05:30,4.91,53.81,649.75,12.074893142538562,3.28,below_rated,True,0.3461417398918555,18.59,0.0,27.5,3,0,10
2025-01-15 06:23:43.000+05:30,4.77,54.43,653.26,12.001837222120153,2.96,below_rated,True,0.34069140630216804,18.86,0.0,27.5,12,0,10
2025-01-15 06:23:44.000+05:30,4.86,54.2,652.56,12.039852398523983,3.31,below_rated,True,0.3602000684281641,19.77,0.0,27.5,9,0,10
2025-01-15 06:23:45.000+05:30,4.93,52.95,638.26,12.054013220018884,3.38,below_rated,True,0.3523713152196626,19.38,0.31,27.5,12,0,10
2025-01-15 06:23:46.000+05:30,4.81,52.59,631.0,11.998478798250618,2.9,below_rated,True,0.32552726829455164,19.74,0.39,27.5,15,0,10
2025-01-15 06:23:47.000+05:30,4.83,52.49,636.32,12.12269003619737,2.96,below_rated,True,0.3281519004814898,20.57,0.0,27.5,23,0,10
2025-01-15 06:23:48.000+05:30,4.81,51.1,616.45,12.063600782778865,3.08,below_rated,True,0.345732409085248,20.23,0.27,27.5,-23,0,10
2025-01-15 06:23:49.000+05:30,4.76,52.25,626.83,11.996746411483254,3.1,below_rated,True,0.35905868885214703,19.88,0.21,27.5,-17,0,10
2025-01-15 06:23:50.000+05:30,4.53,50.35,605.33,12.022442899702085,2.22,below_rated,True,0.29832041424492217,20.31,0.0,27.5,-30,0,10
2025-01-15 06:23:51.000+05:30,4.66,52.83,632.91,11.980124929017604,3.05,below_rated,True,0.3765014856830286,20.63,0.23,27.5,-30,0,10
